id,sign,signer,start,end
CLSFBI0104A_S002_B_7213_7385,PT:PRO2,S002,7213,7385
CLSFBI0104A_S002_B_7734_7948,PT:DET,S002,7734,7948
CLSFBI0104A_S002_B_11764_12059,PT:PRO2,S002,11764,12059
CLSFBI0104A_S002_B_15527_15680,PT:PRO3,S002,15527,15680
CLSFBI0104A_S002_B_15883_16224,DS,S002,15883,16224
CLSFBI0104A_S002_B_18505_19644,PT:PRO1,S002,18505,19644
CLSFBI0104A_S002_B_19772_19937,PT:PRO1,S002,19772,19937
CLSFBI0104A_S002_B_20488_20691,PT:PRO3,S002,20488,20691
CLSFBI0104A_S002_B_20899_21031,PT:PRO1,S002,20899,21031
CLSFBI0104A_S002_B_21156_21380,PALM-UP,S002,21156,21380
CLSFBI0104A_S002_B_22736_22871,PT:PRO1,S002,22736,22871
CLSFBI0104A_S002_B_23595_24966,PT:PRO1,S002,23595,24966
CLSFBI0104A_S002_B_25114_25505,PT:PRO1,S002,25114,25505
CLSFBI0104A_S002_B_27370_27558,PT:PRO1,S002,27370,27558
CLSFBI0104A_S002_B_28118_28187,PT:PRO1,S002,28118,28187
CLSFBI0104A_S002_B_30667_30772,PT:PRO1,S002,30667,30772
CLSFBI0104A_S002_B_32104_32190,PT:PRO1,S002,32104,32190
CLSFBI0104A_S002_B_33444_34350,LBUOY,S002,33444,34350
CLSFBI0104A_S002_B_33483_34384,NS:INDECIPHERABLE,S002,33483,34384
CLSFBI0104A_S002_B_34539_35666,LBUOY,S002,34539,35666
CLSFBI0104A_S002_B_34599_35556,NS:INDECIPHERABLE,S002,34599,35556
CLSFBI0104A_S002_B_35696_36688,LBUOY,S002,35696,36688
CLSFBI0104A_S002_B_35826_36038,PT:LBUOY-TROISIEME,S002,35826,36038
CLSFBI0104A_S002_B_36917_37743,NS:INDECIPHERABLE,S002,36917,37743
CLSFBI0104A_S002_B_38664_39796,NS:INDECIPHERABLE,S002,38664,39796
CLSFBI0104A_S002_B_41593_41703,PT:PRO1,S002,41593,41703
CLSFBI0104A_S002_B_46259_46470,PT:PRO1,S002,46259,46470
CLSFBI0104A_S002_B_49389_49673,PT:PRO1,S002,49389,49673
CLSFBI0104A_S002_B_51002_51216,PT:PRO1,S002,51002,51216
CLSFBI0104A_S002_B_51364_53946,PALM-UP,S002,51364,53946
CLSFBI0104A_S002_B_67427_67986,PALM-UP,S002,67427,67986
CLSFBI0104A_S002_B_83352_83445,PALM-UP,S002,83352,83445
CLSFBI0104A_S002_B_85526_86075,PT:PRO2,S002,85526,86075
CLSFBI0104A_S002_B_91856_92224,PALM-UP,S002,91856,92224
CLSFBI0104A_S002_B_92840_93167,PALM-UP,S002,92840,93167
CLSFBI0104A_S002_B_95495_95756,PALM-UP,S002,95495,95756
CLSFBI0104A_S002_B_95495_99148,PALM-UP,S002,95495,99148
CLSFBI0104A_S002_B_96708_96807,PALM-UP,S002,96708,96807
CLSFBI0104A_S002_B_97819_98463,PT:PRO3,S002,97819,98463
CLSFBI0104A_S002_B_98748_99148,PALM-UP,S002,98748,99148
CLSFBI0104A_S002_B_100736_101415,PALM-UP,S002,100736,101415
CLSFBI0104A_S002_B_104671_104863,PT:PRO1,S002,104671,104863
CLSFBI0104A_S002_B_107482_108715,PALM-UP,S002,107482,108715
CLSFBI0104A_S002_B_110776_111287,PALM-UP,S002,110776,111287
CLSFBI0104A_S002_B_142917_143407,PT:PRO1,S002,142917,143407
CLSFBI0104A_S002_B_143589_143709,PT:POSS1,S002,143589,143709
CLSFBI0104A_S002_B_146677_147089,PALM-UP,S002,146677,147089
CLSFBI0104A_S002_B_147380_147735,PALM-UP,S002,147380,147735
CLSFBI0104A_S002_B_155668_155954,PALM-UP,S002,155668,155954
CLSFBI0104A_S002_B_157568_158022,PT:PRO5,S002,157568,158022
CLSFBI0104A_S002_B_158815_159382,DS,S002,158815,159382
CLSFBI0104A_S002_B_159894_160117,PT:PRO1,S002,159894,160117
CLSFBI0104A_S002_B_161624_161760,PT:PRO1,S002,161624,161760
CLSFBI0104A_S002_B_162589_162842,PT:POSS1,S002,162589,162842
CLSFBI0104A_S002_B_166289_166868,PT:PRO3,S002,166289,166868
CLSFBI0104A_S002_B_167352_167672,PT:DET,S002,167352,167672
CLSFBI0104A_S002_B_168757_168922,PT:PRO3,S002,168757,168922
CLSFBI0104A_S002_B_172618_173590,PT:PRO4,S002,172618,173590
CLSFBI0104A_S002_B_178350_178441,PT:POSS1,S002,178350,178441
CLSFBI0104A_S002_B_183043_183372,PALM-UP,S002,183043,183372
CLSFBI0104A_S002_B_188878_189799,INDECIPHERABLE,S002,188878,189799
CLSFBI0104A_S002_B_195874_196021,PT:PRO1,S002,195874,196021
CLSFBI0104A_S002_B_202224_202364,PT:PRO1,S002,202224,202364
CLSFBI0104A_S002_B_202875_203093,PT:PRO1,S002,202875,203093
CLSFBI0104A_S002_B_207818_208373,PT:PRO1,S002,207818,208373
CLSFBI0104A_S002_B_209418_209506,PT:PRO1,S002,209418,209506
CLSFBI0104A_S002_B_210779_210861,DS,S002,210779,210861
CLSFBI0104A_S002_B_211202_214359,PT:DET,S002,211202,214359
CLSFBI0104A_S002_B_215009_215182,PT:DET,S002,215009,215182
CLSFBI0104A_S002_B_215260_215383,PT:DET,S002,215260,215383
CLSFBI0104A_S002_B_219754_220367,PT:PRO4,S002,219754,220367
CLSFBI0104A_S002_B_221020_221056,PT:PRO1,S002,221020,221056
CLSFBI0104A_S002_B_224704_225030,PT:PRO1,S002,224704,225030
CLSFBI0104A_S002_B_225583_225753,PT:PRO1,S002,225583,225753
CLSFBI0104A_S002_B_226604_226864,PT:PRO1,S002,226604,226864
CLSFBI0104A_S002_B_231217_232127,PALM-UP,S002,231217,232127
CLSFBI0104A_S002_B_232424_232763,PT:PRO1,S002,232424,232763
CLSFBI0104A_S002_B_234590_234750,PT:PRO6,S002,234590,234750
CLSFBI0104A_S002_B_234868_235026,PT:PRO1,S002,234868,235026
CLSFBI0104A_S002_B_236882_237025,PT:POSS1,S002,236882,237025
CLSFBI0104A_S002_B_243899_244364,PALM-UP,S002,243899,244364
CLSFBI0104A_S002_B_253555_253704,PT:PRO1,S002,253555,253704
CLSFBI0104A_S002_B_255873_255949,PT:PRO1,S002,255873,255949
CLSFBI0104A_S002_B_267853_268045,PALM-UP,S002,267853,268045
CLSFBI0104A_S002_B_272488_272927,PT:LOC,S002,272488,272927
CLSFBI0104A_S002_B_274347_275106,PT:LOC,S002,274347,275106
CLSFBI0104A_S002_B_275266_275600,DS,S002,275266,275600
CLSFBI0104A_S002_B_279114_279194,DS,S002,279114,279194
CLSFBI0104A_S002_B_279114_280015,DS,S002,279114,280015
CLSFBI0104A_S002_B_279370_280016,DS,S002,279370,280016
CLSFBI0104A_S002_B_282281_283050,DS,S002,282281,283050
CLSFBI0104A_S002_B_284733_285880,PT:LOC,S002,284733,285880
CLSFBI0104A_S002_B_292116_292249,PT:DET,S002,292116,292249
CLSFBI0104A_S002_B_293174_293288,PT:PRO1,S002,293174,293288
CLSFBI0104A_S002_B_295322_295531,PT:PRO1,S002,295322,295531
CLSFBI0104A_S002_B_298902_299668,PALM-UP,S002,298902,299668
CLSFBI0104A_S002_B_300665_301015,PALM-UP,S002,300665,301015
CLSFBI0104A_S002_B_322745_323186,PT:PRO1,S002,322745,323186
CLSFBI0104A_S002_B_322745_323701,PT:PRO1,S002,322745,323701
CLSFBI0104A_S002_B_323694_323847,PT:PRO1,S002,323694,323847
CLSFBI0104A_S002_B_324453_324541,PT:POSS1,S002,324453,324541
CLSFBI0104A_S002_B_330056_330205,PT:DET,S002,330056,330205
CLSFBI0104A_S002_B_330481_330770,PT:DET,S002,330481,330770
CLSFBI0104A_S002_B_331066_331147,PT:PRO3,S002,331066,331147
CLSFBI0104A_S002_B_331575_331771,PT:PRO3,S002,331575,331771
CLSFBI0104A_S002_B_333227_333647,PT:PRO3,S002,333227,333647
CLSFBI0104A_S002_B_334302_334370,PT:POSS1,S002,334302,334370
CLSFBI0104A_S002_B_336084_336285,PT:PRO1,S002,336084,336285
CLSFBI0104A_S002_B_337309_337507,PT:PRO1,S002,337309,337507
CLSFBI0104A_S002_B_337309_338018,PT:PRO1,S002,337309,338018
CLSFBI0104A_S002_B_338581_339390,PT:PRO3,S002,338581,339390
CLSFBI0104A_S002_B_338821_339138,PT:PRO3,S002,338821,339138
CLSFBI0104A_S002_B_342363_344123,PALM-UP,S002,342363,344123
CLSFBI0104A_S002_B_345575_346015,PALM-UP,S002,345575,346015
CLSFBI0104A_S002_B_349449_349592,PT:PRO1,S002,349449,349592
CLSFBI0104A_S002_B_350252_351038,PT:PRO1,S002,350252,351038
CLSFBI0104A_S002_B_357189_357727,PT:PRO1,S002,357189,357727
CLSFBI0104A_S002_B_362208_362875,PALM-UP,S002,362208,362875
CLSFBI0104A_S002_B_372515_373322,PT:DET,S002,372515,373322
CLSFBI0104A_S002_B_372734_374810,PT:DET,S002,372734,374810
CLSFBI0104A_S002_B_373338_374810,PT:DET,S002,373338,374810
CLSFBI0104A_S002_B_375625_376838,PALM-UP,S002,375625,376838
CLSFBI0104A_S002_B_378986_380592,PALM-UP,S002,378986,380592
CLSFBI0104A_S002_B_380643_381396,PALM-UP,S002,380643,381396
CLSFBI0104A_S002_B_381461_381622,PT:DET,S002,381461,381622
CLSFBI0104A_S002_B_382298_382443,PT:PRO1,S002,382298,382443
CLSFBI0104A_S002_B_382906_383150,PT:DET,S002,382906,383150
CLSFBI0104A_S002_B_393714_399295,PALM-UP,S002,393714,399295
CLSFBI0104A_S002_B_401664_401754,PT:DET,S002,401664,401754
CLSFBI0104A_S002_B_403706_404251,PT:PRO4,S002,403706,404251
CLSFBI0104A_S002_B_407218_407397,PT:PRO1,S002,407218,407397
CLSFBI0104A_S002_B_407850_408454,PT:LOC,S002,407850,408454
CLSFBI0104A_S002_B_409049_409232,PT:PRO1,S002,409049,409232
CLSFBI0104A_S002_B_410196_410292,PT:PRO1,S002,410196,410292
CLSFBI0104A_S002_B_413691_414531,PT:PRO2,S002,413691,414531
CLSFBI0104A_S002_B_414565_414835,PT:LOC,S002,414565,414835
CLSFBI0104A_S002_B_437351_437553,PT:DET,S002,437351,437553
CLSFBI0104A_S002_B_438963_439123,PALM-UP,S002,438963,439123
CLSFBI0104A_S002_B_444257_444360,PT:DET,S002,444257,444360
CLSFBI0104A_S002_B_456864_457154,PALM-UP,S002,456864,457154
CLSFBI0104A_S002_B_460816_461086,PT:DET,S002,460816,461086
CLSFBI0104A_S002_B_476647_477029,PT:POSS1,S002,476647,477029
CLSFBI0104A_S002_B_479013_479207,PT:POSS1,S002,479013,479207
CLSFBI0104A_S002_B_487048_487165,PT:PRO2,S002,487048,487165
CLSFBI0108A_S001_B_9659_9967,PALM-UP,S001,9659,9967
CLSFBI0108A_S001_B_10896_11060,PALM-UP,S001,10896,11060
CLSFBI0108A_S001_B_12882_13279,PALM-UP,S001,12882,13279
CLSFBI0108A_S001_B_28845_29105,PT:PRO2,S001,28845,29105
CLSFBI0108A_S001_B_111166_111432,PT:PRO2,S001,111166,111432
CLSFBI0108A_S001_B_112107_112380,PT:DET,S001,112107,112380
CLSFBI0108A_S001_B_115694_115781,PT:PRO2,S001,115694,115781
CLSFBI0108A_S001_B_116272_116583,PT:DET,S001,116272,116583
CLSFBI0108A_S001_B_121154_121317,PT:PRO2,S001,121154,121317
CLSFBI0108A_S001_B_121687_122052,PT:PRO2,S001,121687,122052
CLSFBI0108A_S001_B_126198_126366,PT:PRO2,S001,126198,126366
CLSFBI0108A_S001_B_127258_127397,PT:DET,S001,127258,127397
CLSFBI0108A_S001_B_127476_127607,PT:PRO1,S001,127476,127607
CLSFBI0108A_S001_B_127948_128058,PT:DET,S001,127948,128058
CLSFBI0108A_S001_B_128500_128601,PT:DET,S001,128500,128601
CLSFBI0108A_S001_B_130342_130488,PT:DET,S001,130342,130488
CLSFBI0108A_S001_B_130558_130782,PT:PRO2,S001,130558,130782
CLSFBI0108A_S001_B_131552_131693,PT:DET,S001,131552,131693
CLSFBI0108A_S001_B_132246_133035,PT:DET,S001,132246,133035
CLSFBI0108A_S001_B_133189_133464,PALM-UP,S001,133189,133464
CLSFBI0108A_S001_B_143530_143841,PT:PRO2,S001,143530,143841
CLSFBI0108A_S001_B_144070_144183,PT:PRO1,S001,144070,144183
CLSFBI0108A_S001_B_156251_158064,PT:DET,S001,156251,158064
CLSFBI0108A_S002_B_5731_6455,PT:LOC,S002,5731,6455
CLSFBI0108A_S002_B_15078_15208,PT:LOC,S002,15078,15208
CLSFBI0108A_S002_B_19427_19726,PALM-UP,S002,19427,19726
CLSFBI0108A_S002_B_25043_25193,PT:DET,S002,25043,25193
CLSFBI0108A_S002_B_35601_36146,DS,S002,35601,36146
CLSFBI0108A_S002_B_38179_39300,DS,S002,38179,39300
CLSFBI0108A_S002_B_39527_40382,DS,S002,39527,40382
CLSFBI0108A_S002_B_40490_41015,DS,S002,40490,41015
CLSFBI0108A_S002_B_45894_46959,DS,S002,45894,46959
CLSFBI0108A_S002_B_52494_53325,DS,S002,52494,53325
CLSFBI0108A_S002_B_52500_59432,PT:LOC,S002,52500,59432
CLSFBI0108A_S002_B_58226_58492,PT:DET,S002,58226,58492
CLSFBI0108A_S002_B_58674_59427,DS,S002,58674,59427
CLSFBI0108A_S002_B_60052_61020,DS,S002,60052,61020
CLSFBI0108A_S002_B_65816_66647,DS,S002,65816,66647
CLSFBI0108A_S002_B_67078_67734,DS,S002,67078,67734
CLSFBI0108A_S002_B_68743_69243,DS,S002,68743,69243
CLSFBI0108A_S002_B_69444_69983,DS,S002,69444,69983
CLSFBI0108A_S002_B_69444_72948,DS,S002,69444,72948
CLSFBI0108A_S002_B_70138_70690,PT:DET,S002,70138,70690
CLSFBI0108A_S002_B_70937_71514,DS,S002,70937,71514
CLSFBI0108A_S002_B_75312_76758,DS,S002,75312,76758
CLSFBI0108A_S002_B_83428_85331,DS,S002,83428,85331
CLSFBI0108A_S002_B_95907_96186,PALM-UP,S002,95907,96186
CLSFBI0108A_S002_B_97072_99676,DS,S002,97072,99676
CLSFBI0108A_S002_B_103547_103768,PALM-UP,S002,103547,103768
CLSFBI0108A_S002_B_121182_121355,PT:PRO3,S002,121182,121355
CLSFBI0108A_S002_B_121855_122373,PALM-UP,S002,121855,122373
CLSFBI0108A_S002_B_123214_123620,GSIGN,S002,123214,123620
CLSFBI0108A_S002_B_134102_134433,PALM-UP,S002,134102,134433
CLSFBI0108A_S002_B_136081_136308,DS,S002,136081,136308
CLSFBI0108A_S002_B_160453_161027,DS,S002,160453,161027
CLSFBI0108A_S002_B_161202_161839,PT:LOC,S002,161202,161839
CLSFBI0108A_S002_B_162739_163712,PT:DET,S002,162739,163712
CLSFBI0110A_S001_B_2240_4180,PT:PRO1,S001,2240,4180
CLSFBI0110A_S001_B_5782_5931,PT:PRO4,S001,5782,5931
CLSFBI0110A_S001_B_7247_7627,PT:PRO2,S001,7247,7627
CLSFBI0110A_S001_B_8657_9109,PT:DET,S001,8657,9109
CLSFBI0110A_S001_B_28049_30900,PALM-UP,S001,28049,30900
CLSFBI0110A_S001_B_28049_35716,PALM-UP,S001,28049,35716
CLSFBI0110A_S001_B_35225_35691,PALM-UP,S001,35225,35691
CLSFBI0110A_S001_B_38962_39121,PALM-UP,S001,38962,39121
CLSFBI0110A_S001_B_38962_39700,PALM-UP,S001,38962,39700
CLSFBI0110A_S001_B_41815_42661,PALM-UP,S001,41815,42661
CLSFBI0110A_S001_B_42828_43943,PT:PRO1,S001,42828,43943
CLSFBI0110A_S001_B_46125_47062,PALM-UP,S001,46125,47062
CLSFBI0110A_S001_B_49865_50784,PT:LOC,S001,49865,50784
CLSFBI0110A_S001_B_49961_50614,PT:PRO6,S001,49961,50614
CLSFBI0110A_S001_B_54763_55181,PALM-UP,S001,54763,55181
CLSFBI0110A_S001_B_56820_57138,PALM-UP,S001,56820,57138
CLSFBI0110A_S001_B_57639_57879,PT:PRO2,S001,57639,57879
CLSFBI0110A_S001_B_57905_59694,PALM-UP,S001,57905,59694
CLSFBI0110A_S001_B_68076_68234,PT:PRO2,S001,68076,68234
CLSFBI0110A_S001_B_71564_71780,PT:PRO2,S001,71564,71780
CLSFBI0110A_S001_B_79556_80008,PALM-UP,S001,79556,80008
CLSFBI0110A_S001_B_81298_81432,PT:PRO2,S001,81298,81432
CLSFBI0110A_S001_B_81399_81655,PALM-UP,S001,81399,81655
CLSFBI0110A_S001_B_81444_81655,PALM-UP,S001,81444,81655
CLSFBI0110A_S001_B_82749_82874,PT:PRO1,S001,82749,82874
CLSFBI0110A_S001_B_83604_83883,PALM-UP,S001,83604,83883
CLSFBI0110A_S001_B_115673_116086,PT:DET,S001,115673,116086
CLSFBI0110A_S001_B_118254_118686,INDECIPHERABLE,S001,118254,118686
CLSFBI0110A_S001_B_119608_119759,PT:DET,S001,119608,119759
CLSFBI0110A_S001_B_121046_121596,PT:LBUOY-TROISIEME,S001,121046,121596
CLSFBI0110A_S001_B_121046_123065,LBUOY,S001,121046,123065
CLSFBI0110A_S001_B_121974_122266,PT:DET,S001,121974,122266
CLSFBI0110A_S001_B_123170_124803,LBUOY,S001,123170,124803
CLSFBI0110A_S001_B_123232_123593,PT:LBUOY-QUATRIEME,S001,123232,123593
CLSFBI0110A_S001_B_124835_125393,PALM-UP,S001,124835,125393
CLSFBI0110A_S001_B_126098_126348,PT:DET,S001,126098,126348
CLSFBI0110A_S001_B_127951_128157,PT:PRO2,S001,127951,128157
CLSFBI0110A_S001_B_129960_130263,PT:PRO3,S001,129960,130263
CLSFBI0110A_S001_B_130293_130461,PT:PRO1,S001,130293,130461
CLSFBI0110A_S001_B_131413_131711,PT:PRO1,S001,131413,131711
CLSFBI0110A_S001_B_133504_133663,PALM-UP,S001,133504,133663
CLSFBI0110A_S001_B_135446_135951,PT:PRO2,S001,135446,135951
CLSFBI0110A_S001_B_137437_137864,PALM-UP,S001,137437,137864
CLSFBI0110A_S001_B_142269_143720,PT:DET,S001,142269,143720
CLSFBI0110A_S001_B_143758_144061,LBUOY,S001,143758,144061
CLSFBI0110A_S001_B_144311_144479,PT:PRO2,S001,144311,144479
CLSFBI0110A_S001_B_145874_146466,PT:PRO2,S001,145874,146466
CLSFBI0110A_S001_B_147787_156658,PALM-UP,S001,147787,156658
CLSFBI0110A_S001_B_147787_160182,PALM-UP,S001,147787,160182
CLSFBI0110A_S001_B_161855_162470,PT:PRO2,S001,161855,162470
CLSFBI0110A_S001_B_165220_165566,PT:PRO2,S001,165220,165566
CLSFBI0110A_S001_B_166239_166475,PT:PRO2,S001,166239,166475
CLSFBI0110A_S001_B_175542_175936,PT:PRO2,S001,175542,175936
CLSFBI0110A_S001_B_183741_183909,PALM-UP,S001,183741,183909
CLSFBI0110A_S001_B_186894_187461,PALM-UP,S001,186894,187461
CLSFBI0110A_S001_B_186894_187999,PALM-UP,S001,186894,187999
CLSFBI0110A_S001_B_189256_189602,PT:POSS3,S001,189256,189602
CLSFBI0110A_S001_B_190434_193745,PALM-UP,S001,190434,193745
CLSFBI0110A_S001_B_190434_194139,PALM-UP,S001,190434,194139
CLSFBI0110A_S001_B_203170_203520,PT:POSS3,S001,203170,203520
CLSFBI0110A_S001_B_203995_204235,PT:LOC,S001,203995,204235
CLSFBI0110A_S001_B_206280_206540,PALM-UP,S001,206280,206540
CLSFBI0110A_S001_B_206919_207149,PT:PRO2,S001,206919,207149
CLSFBI0110A_S001_B_206919_207716,PT:PRO2,S001,206919,207716
CLSFBI0110A_S001_B_209680_213592,PALM-UP,S001,209680,213592
CLSFBI0110A_S001_B_209680_215615,PALM-UP,S001,209680,215615
CLSFBI0110A_S001_B_213933_214296,PT:PRO1,S001,213933,214296
CLSFBI0110A_S001_B_219386_220284,PALM-UP,S001,219386,220284
CLSFBI0110A_S001_B_222185_223096,PT:PRO2,S001,222185,223096
CLSFBI0110A_S001_B_223691_224143,PALM-UP,S001,223691,224143
CLSFBI0110A_S001_B_229386_234977,PALM-UP,S001,229386,234977
CLSFBI0110A_S001_B_229386_239469,PALM-UP,S001,229386,239469
CLSFBI0110A_S001_B_240282_240556,PT:PRO1,S001,240282,240556
CLSFBI0110A_S001_B_240612_242477,PALM-UP,S001,240612,242477
CLSFBI0110A_S001_B_240612_243685,PALM-UP,S001,240612,243685
CLSFBI0110A_S001_B_246000_248380,PALM-UP,S001,246000,248380
CLSFBI0110A_S001_B_246000_250300,PALM-UP,S001,246000,250300
CLSFBI0110A_S001_B_248689_249525,PALM-UP,S001,248689,249525
CLSFBI0110A_S001_B_250048_250548,PT:PRO1,S001,250048,250548
CLSFBI0110A_S001_B_254669_254943,PALM-UP,S001,254669,254943
CLSFBI0110A_S002_B_10667_10812,PT:PRO1,S002,10667,10812
CLSFBI0110A_S002_B_13751_14001,PT:PRO1,S002,13751,14001
CLSFBI0110A_S002_B_29582_30039,PT:PRO3,S002,29582,30039
CLSFBI0110A_S002_B_60133_60435,PALM-UP,S002,60133,60435
CLSFBI0110A_S002_B_64727_64891,PT:PRO1,S002,64727,64891
CLSFBI0110A_S002_B_67097_67808,PALM-UP,S002,67097,67808
CLSFBI0110A_S002_B_71460_71989,PALM-UP,S002,71460,71989
CLSFBI0110A_S002_B_84043_84375,PALM-UP,S002,84043,84375
CLSFBI0110A_S002_B_84043_84932,PALM-UP,S002,84043,84932
CLSFBI0110A_S002_B_84422_84634,PT:PRO1,S002,84422,84634
CLSFBI0110A_S002_B_86436_86801,PT:PRO4,S002,86436,86801
CLSFBI0110A_S002_B_89308_89476,PT:PRO1,S002,89308,89476
CLSFBI0110A_S002_B_90698_91174,PALM-UP,S002,90698,91174
CLSFBI0110A_S002_B_95331_96220,PALM-UP,S002,95331,96220
CLSFBI0110A_S002_B_110622_111194,PALM-UP,S002,110622,111194
CLSFBI0110A_S002_B_147023_147874,PALM-UP,S002,147023,147874
CLSFBI0110A_S002_B_148480_148643,PT:PRO1,S002,148480,148643
CLSFBI0110A_S002_B_149513_149801,PALM-UP,S002,149513,149801
CLSFBI0110A_S002_B_149513_150201,PALM-UP,S002,149513,150201
CLSFBI0110A_S002_B_149850_150172,PT:PRO1,S002,149850,150172
CLSFBI0110A_S002_B_151931_152186,PT:POSS1,S002,151931,152186
CLSFBI0110A_S002_B_154321_154490,PT:POSS3,S002,154321,154490
CLSFBI0110A_S002_B_155389_155648,PT:PRO3,S002,155389,155648
CLSFBI0110A_S002_B_155802_156354,PALM-UP,S002,155802,156354
CLSFBI0110A_S002_B_156735_157004,PALM-UP,S002,156735,157004
CLSFBI0110A_S002_B_166003_166114,PT:PRO2,S002,166003,166114
CLSFBI0110A_S002_B_166942_167725,PALM-UP,S002,166942,167725
CLSFBI0110A_S002_B_178801_179243,PALM-UP,S002,178801,179243
CLSFBI0110A_S002_B_179910_180525,PALM-UP,S002,179910,180525
CLSFBI0110A_S002_B_183706_183942,PT:PRO1,S002,183706,183942
CLSFBI0110A_S002_B_190991_191890,PALM-UP,S002,190991,191890
CLSFBI0110A_S002_B_193088_193506,PALM-UP,S002,193088,193506
CLSFBI0110A_S002_B_194208_194621,PALM-UP,S002,194208,194621
CLSFBI0110A_S002_B_224092_229398,PALM-UP,S002,224092,229398
CLSFBI0110A_S002_B_224092_229491,PALM-UP,S002,224092,229491
CLSFBI0110A_S002_B_238724_239060,PALM-UP,S002,238724,239060
CLSFBI0110A_S002_B_246500_247190,PALM-UP,S002,246500,247190
CLSFBI0110A_S002_B_256694_257455,PALM-UP,S002,256694,257455
CLSFBI0111A_S001_B_720_1100,PT:PRO1,S001,720,1100
CLSFBI0111A_S001_B_1352_1634,PT:PRO4,S001,1352,1634
CLSFBI0111A_S001_B_4464_4694,PT:PRO6,S001,4464,4694
CLSFBI0111A_S001_B_6595_7208,PALM-UP,S001,6595,7208
CLSFBI0111A_S001_B_6595_7769,PALM-UP,S001,6595,7769
CLSFBI0111A_S001_B_11437_11629,PALM-UP,S001,11437,11629
CLSFBI0111A_S001_B_18622_21830,PALM-UP,S001,18622,21830
CLSFBI0111A_S001_B_18622_25904,PALM-UP,S001,18622,25904
CLSFBI0111A_S001_B_23550_23915,EMPTY_GLOSS,S001,23550,23915
CLSFBI0111A_S001_B_24609_24962,EMPTY_GLOSS,S001,24609,24962
CLSFBI0111A_S001_B_25557_25892,PALM-UP,S001,25557,25892
CLSFBI0111A_S001_B_31150_31398,PALM-UP,S001,31150,31398
CLSFBI0111A_S001_B_31150_40799,PALM-UP,S001,31150,40799
CLSFBI0111A_S001_B_32707_32972,PALM-UP,S001,32707,32972
CLSFBI0111A_S001_B_34143_40169,PALM-UP,S001,34143,40169
CLSFBI0111A_S001_B_58151_59534,PALM-UP,S001,58151,59534
CLSFBI0111A_S001_B_58151_60821,PALM-UP,S001,58151,60821
CLSFBI0111A_S001_B_62229_62507,PT:PRO2,S001,62229,62507
CLSFBI0111A_S001_B_66641_66824,PT:PRO1,S001,66641,66824
CLSFBI0111A_S001_B_70704_70800,PT:PRO2,S001,70704,70800
CLSFBI0111A_S001_B_72555_72759,PT:PRO2,S001,72555,72759
CLSFBI0111A_S001_B_75353_75461,PT:PRO2,S001,75353,75461
CLSFBI0111A_S001_B_93862_94016,PT:PRO6,S001,93862,94016
CLSFBI0111A_S001_B_97588_98529,PALM-UP,S001,97588,98529
CLSFBI0111A_S001_B_97882_98293,PALM-UP,S001,97882,98293
CLSFBI0111A_S001_B_101600_101806,PALM-UP,S001,101600,101806
CLSFBI0111A_S001_B_105718_106122,PALM-UP,S001,105718,106122
CLSFBI0111A_S001_B_106763_107146,PALM-UP,S001,106763,107146
CLSFBI0111A_S001_B_106763_108448,PALM-UP,S001,106763,108448
CLSFBI0111A_S001_B_108175_108719,PT:PRO1,S001,108175,108719
CLSFBI0111A_S001_B_108569_109988,PT:PRO2,S001,108569,109988
CLSFBI0111A_S001_B_109915_110135,PT:PRO1,S001,109915,110135
CLSFBI0111A_S001_B_111121_111305,PT:PRO1,S001,111121,111305
CLSFBI0111A_S001_B_116835_117195,PALM-UP,S001,116835,117195
CLSFBI0111A_S001_B_116835_119698,PALM-UP,S001,116835,119698
CLSFBI0111A_S001_B_118056_119676,PALM-UP,S001,118056,119676
CLSFBI0111A_S001_B_119825_120281,PT:PRO4,S001,119825,120281
CLSFBI0111A_S001_B_121227_121756,PALM-UP,S001,121227,121756
CLSFBI0111A_S001_B_129732_129916,PT:PRO1,S001,129732,129916
CLSFBI0111A_S001_B_130284_130909,PT:LOC,S001,130284,130909
CLSFBI0111A_S001_B_131115_131291,PT:LBUOY,S001,131115,131291
CLSFBI0111A_S001_B_133793_133925,PT:PRO1,S001,133793,133925
CLSFBI0111A_S001_B_134588_134896,PT:POSS1,S001,134588,134896
CLSFBI0111A_S001_B_136074_136295,PT:PRO1,S001,136074,136295
CLSFBI0111A_S001_B_137130_137593,PALM-UP,S001,137130,137593
CLSFBI0111A_S001_B_137659_137902,PT:PRO1,S001,137659,137902
CLSFBI0111A_S001_B_139348_139679,PT:LOC,S001,139348,139679
CLSFBI0111A_S001_B_141933_142337,PT:LOC,S001,141933,142337
CLSFBI0111A_S001_B_148692_148876,PT:PRO2,S001,148692,148876
CLSFBI0111A_S001_B_150253_150459,PT:LOC,S001,150253,150459
CLSFBI0111A_S001_B_153006_153256,PT:PRO2,S001,153006,153256
CLSFBI0111A_S001_B_157465_158737,PALM-UP,S001,157465,158737
CLSFBI0111A_S001_B_160330_160639,PT:PRO2,S001,160330,160639
CLSFBI0111A_S001_B_160709_161665,PALM-UP,S001,160709,161665
CLSFBI0111A_S001_B_160709_163463,PALM-UP,S001,160709,163463
CLSFBI0111A_S001_B_162504_163129,PT:PRO2,S001,162504,163129
CLSFBI0111A_S001_B_164361_164656,PT:PRO1,S001,164361,164656
